environment_id,detector,f1_mean,auc_mean
low_sampling,pyod_copod_env_sensitive__val_robust_minimax,0.7320186536697495,0.4342872392661354
low_sampling,pyod_ecod_env_sensitive,0.46259081308967026,0.5234854595562582
low_sampling,pyod_ecod_env_sensitive__oracle_env_upper_bound,0.8683405858328072,0.5234854595562582
low_sampling,pyod_ecod_env_sensitive__val_observed_f1,0.6690457275284679,0.5234854595562582
low_sampling,pyod_ecod_env_sensitive__val_robust_minimax,0.6900616629070608,0.5234854595562582
low_sampling,rf_full,0.9739846382285872,0.9999241831567866
low_sampling,rf_full__oracle_env_upper_bound,0.9998512216663021,0.9999241831567866
low_sampling,rf_full__val_observed_f1,0.8463076708789331,0.9999241831567866
low_sampling,rf_full__val_robust_minimax,0.9539529383857547,0.9999241831567866
low_sampling,xgb_full,0.9633818699228008,0.9248768940042992
low_sampling,xgb_full__oracle_env_upper_bound,0.9717656815849286,0.9248768940042992
low_sampling,xgb_full__val_observed_f1,0.9703427427683998,0.9248768940042992
low_sampling,xgb_full__val_robust_minimax,0.9392793426378526,0.9248768940042992
observed,cat_full,0.9980700713981632,0.999834749902191
observed,cat_full__oracle_env_upper_bound,0.9999135880885953,0.999834749902191
observed,cat_full__val_observed_f1,0.999020615054814,0.999834749902191
observed,cat_full__val_robust_minimax,0.9963872823003274,0.999834749902191
observed,iforest_env_sensitive,0.9453489836955941,0.9552169703870886
observed,iforest_env_sensitive__oracle_env_upper_bound,0.9854401507011793,0.9552169703870886
observed,iforest_env_sensitive__val_observed_f1,0.6835831036389916,0.9552169703870886
observed,iforest_env_sensitive__val_robust_minimax,0.8912934178076987,0.9552169703870886
observed,lgbm_full,0.794204778105254,0.9532913089209223
observed,lgbm_full__oracle_env_upper_bound,0.9706415160368743,0.9532913089209223
observed,lgbm_full__val_observed_f1,0.9670689448358626,0.9532913089209223
observed,lgbm_full__val_robust_minimax,0.9666722806937246,0.9532913089209223
observed,lr_full,0.9577509741609685,0.9498640144653675
observed,lr_full__oracle_env_upper_bound,0.9797757164317035,0.9498640144653675
observed,lr_full__val_observed_f1,0.9743429041684103,0.9498640144653675
observed,lr_full__val_robust_minimax,0.9797367413754925,0.9498640144653675
observed,pyod_copod_env_sensitive,0.31089310322619196,0.4265501466496578
observed,pyod_copod_env_sensitive__oracle_env_upper_bound,0.8220915055664663,0.4265501466496578
observed,pyod_copod_env_sensitive__val_observed_f1,0.5311165873915743,0.4265501466496578
observed,pyod_copod_env_sensitive__val_robust_minimax,0.7259043347971325,0.4265501466496578
observed,pyod_ecod_env_sensitive,0.4342775797666545,0.5134100734009582
observed,pyod_ecod_env_sensitive__oracle_env_upper_bound,0.8695566742880164,0.5134100734009582
observed,pyod_ecod_env_sensitive__val_observed_f1,0.704394857403928,0.5134100734009582
observed,pyod_ecod_env_sensitive__val_robust_minimax,0.7379679647745117,0.5134100734009582
observed,rf_full,0.9865611177404153,0.9999756366234273
observed,rf_full__oracle_env_upper_bound,0.9999669715937768,0.9999756366234273
observed,rf_full__val_observed_f1,0.8284329299227103,0.9999756366234273
observed,rf_full__val_robust_minimax,0.974116890796843,0.9999756366234273
observed,xgb_full,0.9708631949493046,0.9954359605787516
observed,xgb_full__oracle_env_upper_bound,0.9717730721141903,0.9954359605787516
observed,xgb_full__val_observed_f1,0.9717669645057062,0.9954359605787516
observed,xgb_full__val_robust_minimax,0.9696334265384193,0.9954359605787516


