dataset,split,fold,detector,base_detector,detector_family,feature_profile,calibration_policy,environment_id,train_rows,test_rows,train_positive_rate,test_positive_rate,fit_seconds,eval_seconds,semantic_preservation_score,accuracy,precision,recall,f1,auc,alert_budget_inflation,causal_fragility_score,environment_leakage_score,score_environment_leakage_score
gotham,random,all,rf_full__val_robust_minimax,rf_full,sklearn_tree,full,val_robust_minimax,congested_link,3582968,1929291,0.8185861553884936,0.818586206020761,991.4836960919201,0.004534952342510223,1.0,0.9999906701477382,0.9999886026103821,1.0,0.9999943012727157,0.999999639724408,1.0000113975195197,0.7616574839432031,8.306146862927574e-08,0.6662465524250804
gotham,random,all,rf_full__val_robust_minimax,rf_full,sklearn_tree,full,val_robust_minimax,high_background,3582968,1929291,0.8185861553884936,0.818586206020761,991.4836960919201,0.006996218115091324,1.0,0.9999911884728638,0.9999892357918785,1.0,0.9999946178669721,0.9999964646576941,1.000010764323991,0.7616574839432031,8.306146862927574e-08,0.6662465524250804
gotham,random,all,rf_full__val_robust_minimax,rf_full,sklearn_tree,full,val_robust_minimax,delayed_collector,3582968,1929291,0.8185861553884936,0.818586206020761,991.4836960919201,0.007236119359731674,1.0,0.9999896334974869,0.999987336249795,1.0,0.9999936680848046,0.9999996996192776,1.0000126639105775,0.7616574839432031,8.306146862927574e-08,0.6662465524250804
gotham,random,all,rf_full__oracle_env_upper_bound,rf_full,sklearn_tree,full,oracle_env_upper_bound,observed,3582968,1929291,0.8185861553884936,0.818586206020761,991.4836960919201,0.008009202778339386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7616574839432031,1.8093030429410341e-06,0.6662465524250804
gotham,random,all,rf_full__oracle_env_upper_bound,rf_full,sklearn_tree,full,oracle_env_upper_bound,low_sampling,3582968,1929291,0.8185861553884936,0.818586206020761,991.4836960919201,0.007265049964189529,1.0,0.9999979266994974,0.9999974672242995,1.0,0.999998733610546,0.9999999256248532,1.0000025327821156,0.7616574839432031,1.8093030429410341e-06,0.6662465524250804
gotham,random,all,rf_full__oracle_env_upper_bound,rf_full,sklearn_tree,full,oracle_env_upper_bound,congested_link,3582968,1929291,0.8185861553884936,0.818586206020761,991.4836960919201,0.007562499493360519,1.0,0.9999917067979895,0.9999898689741766,1.0,0.9999949344614287,0.999999639724408,1.0000101311284622,0.7616574839432031,1.8093030429410341e-06,0.6662465524250804
gotham,random,all,rf_full__oracle_env_upper_bound,rf_full,sklearn_tree,full,oracle_env_upper_bound,high_background,3582968,1929291,0.8185861553884936,0.818586206020761,991.4836960919201,0.007335830479860306,1.0,0.9999917067979895,0.9999898689741766,1.0,0.9999949344614287,0.9999964646576941,1.0000101311284622,0.7616574839432031,1.8093030429410341e-06,0.6662465524250804
gotham,random,all,rf_full__oracle_env_upper_bound,rf_full,sklearn_tree,full,oracle_env_upper_bound,delayed_collector,3582968,1929291,0.8185861553884936,0.818586206020761,991.4836960919201,0.004510074853897095,1.0,0.999998445024623,0.9999981004170218,1.0,0.9999990502076088,0.9999996996192776,1.0000018995865867,0.7616574839432031,1.8093030429410341e-06,0.6662465524250804
gotham,random,all,xgb_full,xgb_full,xgboost,full,native_default,observed,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.0083315409719944,1.0,0.9999554240391937,0.9999461812425802,0.9999993668044711,0.9999727733163304,0.9999995707458962,1.000053188424426,0.3485693293039158,0.14708584625428925,0.49345843812389467
gotham,random,all,xgb_full,xgb_full,xgboost,full,native_default,low_sampling,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.004801187664270401,1.0,0.9999310627582879,0.9999157920862289,1.0,0.9999578942702966,0.9999930965676551,1.000084215005341,0.3485693293039158,0.14708584625428925,0.49345843812389467
gotham,random,all,xgb_full,xgb_full,xgboost,full,native_default,congested_link,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.005204722285270691,1.0,0.9999450575366806,0.9999347849899106,0.9999981004134134,0.9999664416994176,0.9999977079714886,1.000063319552888,0.3485693293039158,0.14708584625428925,0.49345843812389467
gotham,random,all,xgb_full,xgb_full,xgboost,full,native_default,high_background,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.005969595164060593,1.0,0.6754066649354608,0.9999181714036331,0.603520187223254,0.7527209247136134,0.9990694931134106,0.6035695764745066,0.3485693293039158,0.14708584625428925,0.49345843812389467
gotham,random,all,xgb_full,xgb_full,xgboost,full,native_default,delayed_collector,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.003618437796831131,1.0,0.9999300261080366,0.99991515894402,0.9999993668044711,0.9999572611014289,0.9999807281278208,1.000084215005341,0.3485693293039158,0.14708584625428925,0.49345843812389467
gotham,random,all,xgb_full__val_observed_f1,xgb_full,xgboost,full,val_observed_f1,observed,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.01054389402270317,1.0,0.9999704554678377,0.9999886023289242,0.9999753053743737,0.9999819538074458,0.9999995707458962,0.9999867028938936,0.3485693293039158,0.15743924319391825,0.49345843812389467
gotham,random,all,xgb_full__val_observed_f1,xgb_full,xgboost,full,val_observed_f1,low_sampling,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.009813293814659119,1.0,0.9930746579961239,0.9999878669295924,0.9915519052536866,0.9957520191500923,0.9999930965676551,0.9915639359687354,0.3485693293039158,0.15743924319391825,0.49345843812389467
gotham,random,all,xgb_full__val_observed_f1,xgb_full,xgboost,full,val_observed_f1,congested_link,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.010986275970935822,1.0,0.9998165129055181,0.9999879668772463,0.9997878794978253,0.9998879131776741,0.9999977079714886,0.999799910212874,0.3485693293039158,0.15743924319391825,0.49345843812389467
gotham,random,all,xgb_full__val_observed_f1,xgb_full,xgboost,full,val_observed_f1,high_background,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.009965747594833374,1.0,0.6754196230636021,0.9999842620639149,0.6034961257931566,0.7527209345119772,0.9990694931134106,0.6035056237260897,0.3485693293039158,0.15743924319391825,0.49345843812389467
gotham,random,all,xgb_full__val_observed_f1,xgb_full,xgboost,full,val_observed_f1,delayed_collector,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.009996380656957626,1.0,0.9157208528936278,0.9999880005025672,0.8970538045236754,0.9457282785778586,0.9999807281278208,0.8970645688476665,0.3485693293039158,0.15743924319391825,0.49345843812389467
gotham,random,all,xgb_full__val_robust_minimax,xgb_full,xgboost,full,val_robust_minimax,observed,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.010336242616176605,1.0,0.9992810830507166,0.9991225284340011,1.0,0.9995610716434243,0.9999995707458962,1.0008782421985563,0.3485693293039158,0.02856336462835257,0.49345843812389467
gotham,random,all,xgb_full__val_robust_minimax,xgb_full,xgboost,full,val_robust_minimax,low_sampling,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.012031923979520798,1.0,0.9983848989084592,0.9980308479424067,1.0,0.9990144536258682,0.9999930965676551,1.0019730372679891,0.3485693293039158,0.02856336462835257,0.49345843812389467
gotham,random,all,xgb_full__val_robust_minimax,xgb_full,xgboost,full,val_robust_minimax,congested_link,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.011719122529029846,1.0,0.9992862663019731,0.9991288493219322,1.0,0.9995642348524142,0.9999977079714886,1.0008719102432675,0.3485693293039158,0.02856336462835257,0.49345843812389467
gotham,random,all,xgb_full__val_robust_minimax,xgb_full,xgboost,full,val_robust_minimax,high_background,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.011894278228282928,1.0,0.9172913780243623,0.9993823330364592,0.8995175683265465,0.9468239641238629,0.9990694931134106,0.900073514000903,0.3485693293039158,0.02856336462835257,0.49345843812389467
gotham,random,all,xgb_full__val_robust_minimax,xgb_full,xgboost,full,val_robust_minimax,delayed_collector,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.01114264503121376,1.0,0.9982973019622234,0.9979242703036063,1.0,0.9989610568692484,0.9999807281278208,1.0020800473123699,0.3485693293039158,0.02856336462835257,0.49345843812389467
gotham,random,all,xgb_full__oracle_env_upper_bound,xgb_full,xgboost,full,oracle_env_upper_bound,observed,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.015173785388469696,1.0,0.999984968571356,0.9999822708282943,0.9999993668044711,0.9999908187433139,0.9999995707458962,1.0000170962792798,0.3485693293039158,0.028533287039382547,0.49345843812389467
gotham,random,all,xgb_full__oracle_env_upper_bound,xgb_full,xgboost,full,oracle_env_upper_bound,low_sampling,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.012695398181676865,1.0,0.9999730470934659,0.9999670749165951,1.0,0.9999835371872778,0.9999930965676551,1.0000329261675018,0.3485693293039158,0.028533287039382547,0.49345843812389467
gotham,random,all,xgb_full__oracle_env_upper_bound,xgb_full,xgboost,full,oracle_env_upper_bound,congested_link,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.011545732617378235,1.0,0.9999797853200995,0.999977205437263,0.9999981004134134,0.9999876528161868,0.9999977079714886,1.000020895452453,0.3485693293039158,0.028533287039382547,0.49345843812389467
gotham,random,all,xgb_full__oracle_env_upper_bound,xgb_full,xgboost,full,oracle_env_upper_bound,high_background,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.01192115992307663,1.0,0.9172913780243623,0.9993823330364592,0.8995175683265465,0.9468239641238629,0.9990694931134106,0.900073514000903,0.3485693293039158,0.028533287039382547,0.49345843812389467
