environment_id,detector,f1_mean,auc_mean
low_sampling,gb_full__val_robust_minimax,0.8913202600900026,0.9500065211935238
low_sampling,iforest_env_sensitive,0.7068336481797873,0.8741717975653437
low_sampling,iforest_env_sensitive__oracle_env_upper_bound,0.8488917472864417,0.8741717975653437
low_sampling,iforest_env_sensitive__val_observed_f1,0.6339268422656115,0.8741717975653437
low_sampling,iforest_env_sensitive__val_robust_minimax,0.6330008522669605,0.8741717975653437
low_sampling,lgbm_full,0.8672323657953476,0.9148531991246263
low_sampling,lgbm_full__oracle_env_upper_bound,0.8991604007496454,0.9148531991246263
low_sampling,lgbm_full__val_observed_f1,0.823036745485066,0.9148531991246263
low_sampling,lgbm_full__val_robust_minimax,0.822801343140622,0.9148531991246263
low_sampling,lr_full,0.7409951677151557,0.9778317570640844
low_sampling,lr_full__oracle_env_upper_bound,0.8275295980568806,0.9778317570640844
low_sampling,lr_full__val_observed_f1,0.7164506936165097,0.9778317570640844
low_sampling,lr_full__val_robust_minimax,0.6726733204527282,0.9778317570640844
low_sampling,pyod_copod_env_sensitive,0.6040276466849693,0.6925609237061999
low_sampling,pyod_copod_env_sensitive__oracle_env_upper_bound,0.7957858644418458,0.6925609237061999
low_sampling,pyod_copod_env_sensitive__val_observed_f1,0.563039530449581,0.6925609237061999
low_sampling,pyod_copod_env_sensitive__val_robust_minimax,0.5482933419593625,0.6925609237061999
low_sampling,pyod_ecod_env_sensitive,0.6181439819830016,0.6271606006756625
low_sampling,pyod_ecod_env_sensitive__oracle_env_upper_bound,0.7421580597693661,0.6271606006756625
low_sampling,pyod_ecod_env_sensitive__val_observed_f1,0.5553507813299949,0.6271606006756625
low_sampling,pyod_ecod_env_sensitive__val_robust_minimax,0.5630037337500337,0.6271606006756625
low_sampling,rf_full,0.7395396372002639,0.996363995762889
low_sampling,rf_full__oracle_env_upper_bound,0.9261514133441867,0.996363995762889
low_sampling,rf_full__val_observed_f1,0.6512910468784476,0.996363995762889
low_sampling,rf_full__val_robust_minimax,0.7685321871395485,0.996363995762889
low_sampling,xgb_full,0.897055123604984,0.9985005052575184
low_sampling,xgb_full__oracle_env_upper_bound,0.9126917960471882,0.9985005052575184
low_sampling,xgb_full__val_observed_f1,0.867933603160646,0.9985005052575184
low_sampling,xgb_full__val_robust_minimax,0.8645872952250674,0.9985005052575184
observed,cat_full,0.9065954409190953,0.9995741137105494
observed,cat_full__oracle_env_upper_bound,0.9615054981015728,0.9995741137105494
observed,cat_full__val_observed_f1,0.9572772794792155,0.9995741137105494
observed,cat_full__val_robust_minimax,0.9124498934212854,0.9995741137105494
observed,gb_full,0.9013735952037093,0.9510583037192003
observed,gb_full__oracle_env_upper_bound,0.9035884888563744,0.9510583037192003
observed,gb_full__val_observed_f1,0.9000858012996661,0.9510583037192003
observed,gb_full__val_robust_minimax,0.8997766324195242,0.9510583037192003
observed,iforest_env_sensitive,0.8592426577370615,0.9387788858540611
observed,iforest_env_sensitive__oracle_env_upper_bound,0.9323001503770652,0.9387788858540611
observed,iforest_env_sensitive__val_observed_f1,0.7428478342718644,0.9387788858540611
observed,iforest_env_sensitive__val_robust_minimax,0.645386719459327,0.9387788858540611
observed,lgbm_full,0.9017577466232714,0.9326095021168996
observed,lgbm_full__oracle_env_upper_bound,0.9035037132730043,0.9326095021168996
observed,lgbm_full__val_observed_f1,0.8982866245301073,0.9326095021168996
observed,lgbm_full__val_robust_minimax,0.8999615138500701,0.9326095021168996
observed,lr_full,0.9000481126295835,0.9955941294254627
observed,lr_full__oracle_env_upper_bound,0.9534221682680197,0.9955941294254627
observed,lr_full__val_observed_f1,0.8709924163433593,0.9955941294254627
observed,lr_full__val_robust_minimax,0.7878047745812227,0.9955941294254627
observed,pyod_copod_env_sensitive,0.554609541964386,0.864608364279329
observed,pyod_copod_env_sensitive__oracle_env_upper_bound,0.8755524407591443,0.864608364279329
observed,pyod_copod_env_sensitive__val_observed_f1,0.693703244777506,0.864608364279329
observed,pyod_copod_env_sensitive__val_robust_minimax,0.5895070352504534,0.864608364279329
observed,pyod_ecod_env_sensitive,0.5155639850885855,0.8514033908791759
observed,pyod_ecod_env_sensitive__oracle_env_upper_bound,0.8620973280406004,0.8514033908791759
observed,pyod_ecod_env_sensitive__val_observed_f1,0.6932470665503633,0.8514033908791759
observed,pyod_ecod_env_sensitive__val_robust_minimax,0.6574169951271834,0.8514033908791759
observed,rf_full,0.908416507826218,0.9938124960076706
observed,rf_full__oracle_env_upper_bound,0.9632594093744646,0.9938124960076706
observed,rf_full__val_observed_f1,0.95145983127571,0.9938124960076706
observed,rf_full__val_robust_minimax,0.9122812799497148,0.9938124960076706
observed,xgb_full,0.9014872190035448,0.9987556742101095
observed,xgb_full__oracle_env_upper_bound,0.9130100554572989,0.9987556742101095
observed,xgb_full__val_observed_f1,0.9090561001313988,0.9987556742101095
observed,xgb_full__val_robust_minimax,0.9076748901513133,0.9987556742101095


