dataset,split,fold,method,environment_id,fit_seconds,selected_candidate,common_threshold,anomaly_threshold,primary_gate,coverage_rate,coverage_floor,coverage_gap,gated_coverage_rate,coverage_lift,coverage_lift_floor,coverage_recovery_floor,causal_fragility_score,environment_leakage_score,score_environment_leakage_score,accuracy,precision,recall,f1,auc,alert_budget_inflation
gotham,random,all,intervendb_coverage_lift_openworld_selector,high_background,2549.2193158119917,coverage_lift:protocol_core_rf,0.2942,,,0.8186053840504103,0.6957982320802195,0.0,0.909400396311391,0.09079501226098075,0.03,0.6610083204762085,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764360809,1.0000234282345686
gotham,random,all,intervendb_coverage_lift_openworld_selector,delayed_collector,2549.2193158119917,coverage_lift:protocol_core_rf,0.2942,,,0.8186053840504103,0.6957982320802195,0.0,0.909400396311391,0.09079501226098075,0.03,0.6610083204762085,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764369852,1.0000234282345686
gotham,random,all,intervendb_adaptive_openworld_selector,observed,2549.2193158119917,adaptive:protocol_core_rf,0.2942,,,0.8186053840504103,0.6957982320802195,0.0,0.909400396311391,0.09079501226098075,0.03,0.6610083204762085,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764360807,1.0000234282345686
gotham,random,all,intervendb_adaptive_openworld_selector,low_sampling,2549.2193158119917,adaptive:protocol_core_rf,0.2942,,,0.8186053840504103,0.6957982320802195,0.0,0.909400396311391,0.09079501226098075,0.03,0.6610083204762085,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764369852,1.0000234282345686
gotham,random,all,intervendb_adaptive_openworld_selector,congested_link,2549.2193158119917,adaptive:protocol_core_rf,0.2942,,,0.8186053840504103,0.6957982320802195,0.0,0.909400396311391,0.09079501226098075,0.03,0.6610083204762085,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764360807,1.0000234282345686
gotham,random,all,intervendb_adaptive_openworld_selector,high_background,2549.2193158119917,adaptive:protocol_core_rf,0.2942,,,0.8186053840504103,0.6957982320802195,0.0,0.909400396311391,0.09079501226098075,0.03,0.6610083204762085,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764360809,1.0000234282345686
gotham,random,all,intervendb_adaptive_openworld_selector,delayed_collector,2549.2193158119917,adaptive:protocol_core_rf,0.2942,,,0.8186053840504103,0.6957982320802195,0.0,0.909400396311391,0.09079501226098075,0.03,0.6610083204762085,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764369852,1.0000234282345686
gotham,random,all,intervendb_counterfactual_ensemble,congested_link,2549.2193158119917,weighted_pool,0.304,,,,,,,,,,0.5504571961303399,6.61306320834913e-08,0.43190341455488906,0.9999839319211047,0.9999822708058426,0.9999981004134134,0.9999901855469832,0.9999999989868871,1.000015829888222
gotham,random,all,intervendb_counterfactual_ensemble,delayed_collector,2549.2193158119917,weighted_pool,0.304,,,,,,,,,,0.5504571961303399,6.61306320834913e-08,0.43190341455488906,0.9999803036452252,0.999977838605529,0.9999981004134134,0.9999879694068348,0.9999999988421567,1.000020262256924
gotham,random,all,intervendb_counterfactual_ensemble,high_background,2549.2193158119917,weighted_pool,0.304,,,,,,,,,,0.5504571961303399,6.61306320834913e-08,0.43190341455488906,0.9999839319211047,0.9999822708058426,0.9999981004134134,0.9999901855469832,0.9999999989615593,1.000015829888222
gotham,random,all,intervendb_counterfactual_ensemble,low_sampling,2549.2193158119917,weighted_pool,0.304,,,,,,,,,,0.5504571961303399,6.61306320834913e-08,0.43190341455488906,0.9999839319211047,0.9999822708058426,0.9999981004134134,0.9999901855469832,0.9999999989923147,1.000015829888222
gotham,random,all,intervendb_counterfactual_ensemble,observed,2549.2193158119917,weighted_pool,0.304,,,,,,,,,,0.5504571961303399,6.61306320834913e-08,0.43190341455488906,0.9999839319211047,0.9999822708058426,0.9999981004134134,0.9999901855469832,0.9999999992184557,1.000015829888222
gotham,random,all,intervendb_env_calibrated_ensemble,congested_link,2549.2193158119917,weighted_pool_env_calibrated,0.304,,,,,,,,,,0.5504571961303399,1.8717855133586823e-07,0.43190341455488906,0.9999839319211047,0.9999822708058426,0.9999981004134134,0.9999901855469832,0.9999999989868871,1.000015829888222
gotham,random,all,intervendb_env_calibrated_ensemble,delayed_collector,2549.2193158119917,weighted_pool_env_calibrated,0.304,,,,,,,,,,0.5504571961303399,1.8717855133586823e-07,0.43190341455488906,0.9999771936944711,0.99997403960796,0.9999981004134134,0.9999860698659542,0.9999999988421567,1.0000240614300975
gotham,random,all,intervendb_env_calibrated_ensemble,high_background,2549.2193158119917,weighted_pool_env_calibrated,0.304,,,,,,,,,,0.5504571961303399,1.8717855133586823e-07,0.43190341455488906,0.9999803036452252,0.999977838605529,0.9999981004134134,0.9999879694068348,0.9999999989615593,1.000020262256924
gotham,random,all,intervendb_env_calibrated_ensemble,low_sampling,2549.2193158119917,weighted_pool_env_calibrated,0.304,,,,,,,,,,0.5504571961303399,1.8717855133586823e-07,0.43190341455488906,0.9999839319211047,0.9999822708058426,0.9999981004134134,0.9999901855469832,0.9999999989923147,1.000015829888222
